UPRN,R Route,D Route,G Route,F Route,C Route,R Day,R Wk,D Day,D WK,G Day,G Wk,F Day,F Wk,C Day,F Wk
9059006162,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059061978,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059021918,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059052665,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059037810,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059016386,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059062840,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059051058,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059041111,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059066500,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059019507,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059044657,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059038370,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059069189,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059026908,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059053351,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059068601,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059028288,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059072495,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059018767,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059066010,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059066501,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059000793,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059015309,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059068150,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059005588,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059000983,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059058628,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059054737,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059023986,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059029514,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059055259,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059019348,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059082440,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059029899,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059083325,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059050786,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059024821,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059036179,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059045492,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059070824,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059034939,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059065152,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059034241,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059003501,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059059545,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059018129,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059069295,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059038627,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059017990,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059071082,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059049088,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059017598,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059043656,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059017825,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059069188,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059043363,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059017613,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059032273,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059006844,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059058119,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059026722,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059058608,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059052984,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059001434,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059052843,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059021564,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059002315,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059021390,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059053915,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059047163,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059016122,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059067681,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059036778,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059022339,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059046641,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059041762,REF107,DMR107,G11,F11,C21,M,1,M,2,M,4,F,1,Tu,2
9059066235,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059066236,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059024672,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059066234,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059044718,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059044719,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059052447,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059044717,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041315,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041316,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059053537,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041314,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069120,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069121,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059061350,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069119,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001938,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001939,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059031720,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001941,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069127,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069128,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059056907,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069126,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065648,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065644,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065646,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065647,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001949,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001950,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059031557,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001948,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065653,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065654,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059039998,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065645,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001945,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001946,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059006169,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001944,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065650,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065652,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059023363,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065649,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059061156,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059061242,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059003720,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059061145,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059063722,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059063723,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059056636,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059063721,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001955,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001952,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059037121,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001954,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065658,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065659,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059023361,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065657,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059061199,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059061210,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059056513,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059061273,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059063719,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059063720,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059056909,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059063718,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069115,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069116,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059036157,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069114,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065656,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065660,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038626,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065655,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059066231,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059066232,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059045209,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059066230,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059044716,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059044724,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059029907,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059044715,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041309,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041310,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059031990,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041308,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059028397,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059028398,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059028433,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059028399,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059061356,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059061367,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059004383,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059061345,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041334,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041335,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059050515,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041333,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059035025,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059035030,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059035069,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059035031,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059061321,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059061332,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059009260,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059061310,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041327,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041328,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059055446,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041336,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059029178,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059029180,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059081834,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059029181,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041331,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041337,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059055511,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041330,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059025346,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059025347,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059025379,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059025342,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069111,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069112,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059042336,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069110,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059066242,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059066243,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059050525,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059066233,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059044720,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059044721,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059071161,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059044727,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059022977,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041321,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041323,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059021400,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041312,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069972,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069973,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059013334,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069966,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069964,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069965,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059016969,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069963,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069969,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069971,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059015777,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069968,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069122,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069123,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059068909,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069113,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038457,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038459,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059012649,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038454,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059000838,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059000841,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059000859,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059000842,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059052198,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059052202,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059052232,REF107,#N/A,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059052204,REF107,#N/A,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038450,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038452,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059068907,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038448,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001935,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001936,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069300,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001934,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041325,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041317,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059000360,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041324,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069957,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069967,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059057109,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069956,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038443,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038445,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059002551,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038442,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069954,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069955,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059058358,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069962,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038436,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038437,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059002554,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038435,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069960,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069961,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059054695,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069958,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038441,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038434,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059012515,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038440,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069947,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069949,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059025253,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069946,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038438,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038439,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059066695,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038426,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069953,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069945,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059030301,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069952,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069125,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069118,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069301,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069124,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038424,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038425,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059064160,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038423,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069950,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069951,REF107,DM107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
